Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
41deef8e-6209-4419-a7f7-f620dbaa66ab	TCGA-BH-A0AY-11A-23D-A10Q-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	6005486011_R03C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.1.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-2.TCGA-BH-A0AY-11A-23D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.1.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-BH-A0AY-11A-23D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.1.11.0	DNA Methylation	Level 3	yes	HG19
41deef8e-6209-4419-a7f7-f620dbaa66ab	TCGA-BH-A0AY-11A-23D-A10Q-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	6005486011_R03C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.1.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-2.TCGA-BH-A0AY-11A-23D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.1.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0AY-11A-23D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-BH-A0AY-11A-23D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.1.11.0	DNA Methylation	Level 3	yes	HG19
2225ccba-d627-451d-9b45-500c9915061f	TCGA-A7-A0CH-11A-32D-A10Q-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	6005486011_R06C02_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.1.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-2.TCGA-A7-A0CH-11A-32D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.1.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-A7-A0CH-11A-32D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.1.11.0	DNA Methylation	Level 3	yes	HG19
2225ccba-d627-451d-9b45-500c9915061f	TCGA-A7-A0CH-11A-32D-A10Q-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	6005486011_R06C02_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.1.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-2.TCGA-A7-A0CH-11A-32D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.1.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0CH-11A-32D-A10Q-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-A7-A0CH-11A-32D-A10Q-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.1.11.0	DNA Methylation	Level 3	yes	HG19
248bb641-7eef-46f5-ae81-5e9e626eccc9	TCGA-A7-A0DB-11A-33D-A093-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	6005486025_R06C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.1.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-2.TCGA-A7-A0DB-11A-33D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.1.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-A7-A0DB-11A-33D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.1.11.0	DNA Methylation	Level 3	yes	HG19
248bb641-7eef-46f5-ae81-5e9e626eccc9	TCGA-A7-A0DB-11A-33D-A093-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	6005486025_R06C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.1.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-2.TCGA-A7-A0DB-11A-33D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.1.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A7-A0DB-11A-33D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-A7-A0DB-11A-33D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.1.11.0	DNA Methylation	Level 3	yes	HG19
f723c60e-e9cb-4c80-9823-3370610d1691	TCGA-BH-A0BC-11A-22D-A093-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	6005486025_R01C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.2.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.2.lvl-2.TCGA-BH-A0BC-11A-22D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.2.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.2.lvl-3.TCGA-BH-A0BC-11A-22D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.2.11.0	DNA Methylation	Level 3	yes	HG19
f723c60e-e9cb-4c80-9823-3370610d1691	TCGA-BH-A0BC-11A-22D-A093-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	6005486025_R01C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.2.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.2.lvl-2.TCGA-BH-A0BC-11A-22D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.2.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0BC-11A-22D-A093-05	jhu-usc.edu_BRCA.HumanMethylation450.2.lvl-3.TCGA-BH-A0BC-11A-22D-A093-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.2.11.0	DNA Methylation	Level 3	yes	HG19
ec8edb43-9f8c-48ad-8cce-791348f88936	TCGA-BH-A0H9-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	6005486021_R01C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H9-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H9-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
ec8edb43-9f8c-48ad-8cce-791348f88936	TCGA-BH-A0H9-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	6005486021_R01C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H9-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H9-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H9-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
1c1f5d5f-48ed-4486-a81b-f21d5292ad72	TCGA-BH-A0HB-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	6005486021_R02C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HB-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0HB-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
1c1f5d5f-48ed-4486-a81b-f21d5292ad72	TCGA-BH-A0HB-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	6005486021_R02C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0HB-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0HB-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0HB-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
25aeff25-12d4-43e4-b3d0-53efe0868fe8	TCGA-BH-A0B3-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	6005486021_R03C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B3-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B3-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
25aeff25-12d4-43e4-b3d0-53efe0868fe8	TCGA-BH-A0B3-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	6005486021_R03C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B3-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0B3-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B3-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
8a85d9d8-1c13-4286-8261-02c59a8a756e	TCGA-BH-A0GZ-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	6005486021_R04C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0GZ-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0GZ-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
8a85d9d8-1c13-4286-8261-02c59a8a756e	TCGA-BH-A0GZ-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	6005486021_R04C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0GZ-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0GZ-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0GZ-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
cbdb70da-82b6-4484-a197-65d717fab1db	TCGA-BH-A0H7-01A-13D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	6005486021_R05C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H7-01A-13D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H7-01A-13D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
cbdb70da-82b6-4484-a197-65d717fab1db	TCGA-BH-A0H7-01A-13D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	6005486021_R05C01_Red.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0H7-01A-13D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0H7-01A-13D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H7-01A-13D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
aa7b6e86-b772-4c16-ac70-e975bc197dc3	TCGA-BH-A0B9-01A-11D-A10P-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-BH-A0B9-01A-11D-A10P-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-BH-A0B9-01A-11D-A10P-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-BH-A0B9-01A-11D-A10P-05	6005486021_R06C01_Grn.idat	jhu-usc.edu_BRCA.HumanMethylation450.Level_1.3.11.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0B9-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-2.TCGA-BH-A0B9-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_2.3.11.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-BH-A0B9-01A-11D-A10P-05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B9-01A-11D-A10P-05.txt	jhu-usc.edu_BRCA.HumanMethylation450.Level_3.3.11.0	DNA Methylation	Level 3	yes	HG19
